URL,article_text,title,author,source,published_date,updated_date,LLM
https://www.riotimesonline.com/venezuela-keeps-oil-output-above-one-million-barrels-in-march-opec-reports/,"Venezuela kept its crude oil production above one million barrels per day in March, according to the latest OPEC report. The country produced 1,048,000 barrels per day, up by 23,000 from February. This figure comes from direct sources, including Venezuela’s state oil company. Secondary sources, such as independent industry analysts, reported a lower figure of 911,000 barrels per day for March. Both numbers show a clear increase compared to the same period last year. The average production for the first quarter of 2025 reached 1,034,667 barrels per day, a 19.75% rise over the previous year. The price of Venezuela’s main crude blend, Merey, dropped to $61.10 per barrel in March from $64.96 in February. This price remains below global benchmarks, reflecting the heavier quality of Venezuelan crude and the challenges in marketing it. Oil exports remain Venezuela’s main source of foreign currency. Since 2017, production has dropped sharply. Venezuelan officials blame U.S. sanctions for this decline. These sanctions have limited Venezuela’s access to international markets and technology. The country’s oil sector saw a partial recovery after the U.S. relaxed some sanctions in late 2022. This allowed companies like Chevron to resume operations and export oil. Chevron’s involvement has been significant, accounting for about a quarter of Venezuela’s total oil production. However, the U.S. government recently replaced Chevron’s license with a more restrictive one. This change requires Chev দ্রুত to wind down its operations by late May. Other international companies, such as Eni and Repsol, also face new restrictions. These firms together contribute around 300,000 barrels per day to Venezuela’s output. Analysts warn that without these foreign partners, Venezuela’s production could fall below 720,000 barrels per day. The government is seeking new deals with countries like China and Turkey. Officials have announced a plan to boost domestic investment and technology. However, the sector faces technical and financial challenges. Venezuela’s oil industry stands at a crossroads. The country’s ability to maintain or grow output depends on new investment and access to markets. The next months will show if Venezuela can keep its oil sector afloat or face another decline. All figures and claims in this article come from official reports and industry data.","Venezuela Keeps Oil Output Above One Million Barrels in March, OPEC Reports",Juan Martinez,The Rio Times,2025-04-15T09:48:33,2025-04-15T09:48:33,gemini-2.0-flash
https://www.africanews.com/2025/04/15/south-africa-appoints-mcebisi-jonas-as-special-us-envoy-in-bid-to-ease-tensions/,,,,Africanews,4/15/25,4/15/25,llama3-70b-8192
https://www.politico.eu/article/israel-benjamin-netanyahu-france-emmanuel-macron-recognizing-palestine-warning-terrorism/,"Israeli Prime Minister Benjamin Netanyahu told French President Emmanuel Macron on Tuesday that recognizing Palestine as a state would be a victory for Hamas and Iran. During a phone call with Macron on Tuesday, Netanyahu “expressed fierce opposition to the establishment of a Palestinian state, and said that this would constitute a huge prize for terrorism,” his office said in a statement. According to the Israeli leader, “a Palestinian state established a few minutes away from Israeli cities would become an Iranian stronghold of terrorism,” his office said. Last Wednesday, Macron said France could recognize a Palestinian state in the coming months. “I’m not doing it for unity, or to please this or that person. I’m doing it because at some point it will be fair,” Macron said during an interview with a French broadcaster. Israel has waged war on Hamas in Gaza since October 2023, after the militant group carried out a violent attack on Israeli soil and took hostages to the coastal enclave. The Israeli military has reportedly killed more than 50,000 people in its retaliatory assault. As of now, Israel controls about a third of Gaza, with ceasefire talks ongoing but stalled over key demands. The United Nations warned Monday that the humanitarian situation in Gaza is now “likely to be the worst it has been” since Israel’s relentless attacks began 18 months ago, with critical shortages of medical supplies, fuel and water.",Netanyahu to Macron: Recognizing Palestine would be a win ‘for terrorism’,Elena Giordano,POLITICO,2025-04-15T13:26:16,2025-04-15T09:26:31,gemini-2.0-flash
https://en.mehrnews.com/news/230599/Leader-to-receive-lawmakers-for-meeting-today,"TEHRAN, Apr. 15 (MNA) â																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										",We neither overly optimistic nor pessimistic on talks: Leader,Marzieh Rahmani,Mehr News Agency,2025-04-15T08:14:38Z,2025-04-15T08:14:38Z,gemini-2.0-flash
https://www.nytimes.com/2025/04/13/business/china-rare-earths-exports.html,,,,New York Times,4/13/25,4/13/25,llama3-70b-8192
https://www.naharnet.com/stories/en/312205-presidency-hezbollah-discussing-weapons-in-bilateral-dialogue,"President Joseph Aoun said Monday that the disarmament of the militant group Hezbollah will come through negotiations as part of a national defense strategy and not through ""force."" The Lebanese government has made a decision that ""weapons will only be in the hands of the state,"" but there are ""discussions around how to implement this decision,"" Aoun said in an interview with Qatari broadcaster Al Jazeera. Those discussions are in the form of a ""bilateral dialogue"" between the presidency and Hezbollah, he said. Lebanon has been under pressure by the United States to speed up the disarmament of Hezbollah but there are fears within Lebanon that forcing the issue could lead to civil conflict. ""Civil peace is a red line for me,"" Aoun said. Aoun said the Lebanese army — of which he was formerly commander — is ""doing its duty"" in confiscating weapons and dismantling unauthorized military facilities in southern Lebanon, as outlined in the ceasefire agreement that ended the latest Israel-Hezbollah war in late November, and sometimes in areas farther north. in Syria.","Presidency, Hezbollah discussing weapons in 'bilateral dialogue'",Naharnet Newsdesk,Associated Press,2025-04-15T09:12:28,2025-04-15T09:12:28,gemini-2.0-flash
https://on.ft.com/43PNevH,"Then$75per month. Complete digital access to quality FT journalism on any device. Cancel anytime during your trial. Essential digital access to quality FT journalism on any device. Pay a year upfront and save 20%. Complete digital access to quality FT journalism with expert analysis from industry leaders. Pay a year upfront and save 20%. Complete digital access to quality analysis and expert insights, complemented with our award-winning Weekend Print edition. Terms & Conditionsapply Discover all the plans currently available in your country Digital access for organisations. Includes exclusive features and content. See why over a million readers pay to read the Financial Times.",EU explores legal options for ending Russian gas deals,"Alice Hancock, Andy Bounds",Financial Times,2025-04-15T00:00:46.669,2025-04-15T00:00:46.669,gemini-2.0-flash
https://www.chinadaily.com.cn/a/202504/15/WS67fdb2cda3104d9fd381f49b.html,"HARBIN -- Police authorities in Harbin, in Northeast China's Heilongjiang province, said on Tuesday that they are pursuing three operatives affiliated with the US National Security Agency (NSA) over suspected cyberattacks against China. The Harbin public security bureau said that the three operatives -- Katheryn A. Wilson, Robert J. Snelling, and Stephen W. Johnson -- had been engaged in cyberattacks targeting the Asian Winter Games held in the city in February. Investigations by Chinese technical teams revealed that the cyberattacks were carried out by the Office of Tailored Access Operations of the NSA. To conceal the origins of its attacks and secure its cyber weapons, the office used multiple affiliated front organizations to purchase IP addresses from various countries and anonymously rented servers located in regions including Europe and Asia. Investigations revealed that the NSA focused its pre-event cyberattacks on critical systems of the Asian Winter Games, including registration, arrival/departure management, and competition entry platforms, authorities said. These systems, essential for pre-event operations, stored vast amounts of sensitive personal data of individuals associated with the Games. From Feb 3, coinciding with the first ice hockey match, NSA cyberattacks peaked, primarily targeting critical operational systems such as the event's official information platforms. These systems were vital for ensuring the smooth running of the Games, and the NSA attempted to disrupt them to undermine their normal operations. Meanwhile, the NSA launched cyberattacks targeting critical infrastructure sectors in Heilongjiang province, including energy, transportation, water resources, telecommunications, and defense research institutions, authorities said. Technical teams also discovered that during the Asian Winter Games, the NSA transmitted unknown encrypted data packets to specific devices running Microsoft Windows operating systems within the province. These packets are suspected to have been attempts to activate or trigger pre-implanted backdoors in the Windows systems, authorities added. Further investigations revealed that the three NSA operatives had repeatedly launched cyberattacks against China's critical information infrastructure and participated in cyber operations targeting companies such as Huawei. Technical teams also uncovered evidence implicating the University of California and Virginia Tech in the coordinated cyber campaign against the Asian Winter Games, authorities stated.",Chinese police put 3 US operatives on wanted list over cyberattacks,Xinhua,chinadaily.com.cn,4/15/25 9:13,4/15/25 9:13,gemini-2.0-flash
https://www.timesofisrael.com/liveblog_entry/lebanons-pm-visits-syrian-president-to-discuss-border-demarcation-and-security/,"Lebanese Prime Minister Nawaf Salam led a high-level ministerial delegation to Syria today for talks with Syrian President Ahmad al-Sharaa, marking the most significant diplomatic visit between the two countries since the fall of Bashar al-Assad’s government in December. “My visit to Damascus today aims to open a new page in the history of relations between the two countries, based on mutual respect, restoring trust, good neighborliness,” Salam said in a statement on X. At the center of discussions was implementing a March 28 agreement signed in Saudi Arabia by the Syrian and Lebanese defense ministers to demarcate land and sea borders and improve coordination on border security issues, Salam said in the statement. The Lebanese-Syrian border witnessed deadly clashes earlier this year and years of unrest in the frontier regions, which have been plagued by weapons and illicit drug smuggling through illegal crossings. During Monday’s meeting, Salam and Sharaa agreed to form a joint ministerial committee to oversee the implementation of the border agreement, close illegal crossings and suppress smuggling activity along the border.",Lebanon’s PM visits Syrian president to discuss border demarcation and security,AP,The Times of Israel,2025-04-14T18:25:52,2025-04-14T18:25:52,gemini-2.0-flash
https://www.kyivpost.com/post/50721,"Russian drones struck the Ukrainian cities of Odesa and Kharkiv overnight, injuring at least five people and causing fires and damage to civilian infrastructure, officials said. The attacks came despite the US pushing for an end of the war and holding separate talks with both Moscow and Kyiv -- and as US President Donald Trump this week said he was unhappy with Russia for “bombing like crazy.” JOIN US ON TELEGRAM Follow our coverage of the war on the @Kyivpost_official. In Odesa, several explosions were reported following air raid alerts late in the evening on Sunday, April 13. The regional military administration confirmed damage to infrastructure, including a hospital, and burning vehicles on city streets. Right now, Odesa is under attack by Russian kamikaze drones.The drones are striking vehicles while they’re moving. There are also reports of a hit on a hospital. Odesa Mayor Hennady Trukhanov and regional officials urged residents to remain in shelters as the drone assault unfolded. Ukraine’s Air Force reported the movement of Iranian-made Shahed drones from the Black Sea toward the Odesa and Mykolaiv regions prior to the strikes. In Kharkiv, a drone strike early Monday hit a civilian enterprise in the Saltivskyi district, sparking a large fire that spread across roughly 1,000 square meters. Local authorities said food storage facilities were damaged, and nearby residential buildings also suffered blast damage. No casualties were reported in Kharkiv. Emergency services continue to assess the damage and respond at both sites. One day before that, two ballistic missiles
                hit the center of the northeastern city of Sumy, close to the Russian border, on Sunday morning, killing at least 34 people and wounding more than 100 others. Other Topics of Interest Russia’s Cynical Ceasefire Ploy: a Trap Ukraine Must Reject Moscow’s latest ceasefire “terms” for Ukraine are not a path to peace, but a poisoned chalice, designed to exploit Kyiv’s resilience and freeze the conflict on Russia’s terms.","Russian Drone Attacks Hit Odesa and Kharkiv Overnight, Damaging Hospital and Injuring Five",Kyiv Post,Kyiv Post,2025-04-14T09:38:38,2025-04-14T09:38:38,gemini-2.0-flash
